Fecha_Hora_Sincro,temp_om,hum_om,pressure_om,rad_om,cloud_om,precipitation_om,direct_rad_om,diffuse_rad_om
2023-11-13 07:00:00,23.9,99.10186,1008.0242,30.0,100.0,0.0,9.0,21.0
2023-11-13 08:00:00,25.95,94.79432,1008.0327,208.0,83.0,0.0,119.0,89.0
2023-11-13 09:00:00,27.75,87.067825,1008.6395,432.0,100.0,0.0,318.0,114.0
2023-11-13 10:00:00,29.4,76.79235,1008.64655,644.0,90.0,0.1,530.0,114.0
2023-11-13 11:00:00,30.55,69.97378,1007.8523,708.0,58.0,0.0,554.0,154.0
2023-11-13 12:00:00,31.65,64.93843,1006.4585,820.0,63.0,0.0,664.0,156.0
2023-11-13 13:00:00,32.15,62.74681,1005.36194,825.0,31.0,0.1,682.0,143.0
2023-11-13 14:00:00,32.25,64.28962,1004.1638,734.0,99.0,0.0,586.0,148.0
2023-11-13 15:00:00,28.85,79.74828,1004.05005,608.0,100.0,3.4,446.0,162.0
2023-11-13 16:00:00,28.55,81.87686,1003.84894,238.0,95.0,0.1,71.0,167.0
2023-11-13 17:00:00,27.9,84.78146,1004.2457,157.0,98.0,0.0,48.0,109.0
2023-11-13 18:00:00,26.95,88.04194,1004.8411,41.0,91.0,0.0,10.0,31.0
2023-11-13 19:00:00,26.4,88.52497,1005.6377,0.0,93.0,0.0,0.0,0.0
2023-11-13 20:00:00,26.35,89.5876,1006.2369,0.0,100.0,0.0,0.0,0.0
2023-11-13 21:00:00,26.05,92.01174,1007.03467,0.0,100.0,0.0,0.0,0.0
2023-11-13 22:00:00,25.6,96.206345,1007.4323,0.0,100.0,0.0,0.0,0.0
2023-11-13 23:00:00,25.15,97.06073,1007.43036,0.0,100.0,0.0,0.0,0.0
2023-11-14 00:00:00,25.0,97.639854,1007.23,0.0,100.0,0.0,0.0,0.0
2023-11-14 01:00:00,24.5,99.10584,1006.4288,0.0,100.0,0.0,0.0,0.0
2023-11-14 02:00:00,24.8,98.22266,1005.5312,0.0,97.0,0.0,0.0,0.0
2023-11-14 03:00:00,24.1,99.40133,1005.02856,0.0,32.0,0.0,0.0,0.0
2023-11-14 04:00:00,23.95,99.40065,1005.2277,0.0,42.0,0.0,0.0,0.0
2023-11-14 05:00:00,24.15,98.21406,1005.2287,0.0,24.0,0.0,0.0,0.0
2023-11-14 06:00:00,23.8,99.101166,1005.62665,0.0,95.0,0.0,0.0,0.0
2023-11-14 07:00:00,24.4,97.629395,1007.32697,32.0,98.0,0.0,12.0,20.0
2023-11-14 08:00:00,26.55,93.14226,1007.43604,215.0,100.0,0.0,139.0,76.0
2023-11-14 09:00:00,28.2,83.56027,1007.5428,417.0,100.0,0.0,309.0,108.0
2023-11-14 10:00:00,29.45,78.65137,1007.748,608.0,83.0,0.1,469.0,139.0
2023-11-14 11:00:00,30.4,73.15271,1007.0527,738.0,84.0,0.1,556.0,182.0
2023-11-14 12:00:00,31.15,70.924095,1006.3566,815.0,100.0,0.1,653.0,162.0
2023-11-14 13:00:00,29.9,75.5071,1005.85223,731.0,100.0,4.5,526.0,205.0
2023-11-14 14:00:00,26.4,89.85962,1005.6377,210.0,100.0,1.9,15.0,195.0
2023-11-14 15:00:00,26.1,92.56586,1004.7376,163.0,99.0,1.0,49.0,114.0
2023-11-14 16:00:00,26.95,89.6315,1004.24194,344.0,100.0,0.1,147.0,197.0
2023-11-14 17:00:00,26.85,85.95125,1004.54095,225.0,97.0,0.1,115.0,110.0
2023-11-14 18:00:00,25.95,93.670265,1004.83673,52.0,99.0,0.0,24.0,28.0
2023-11-14 19:00:00,25.3,95.62443,1006.1326,0.0,100.0,0.0,0.0,0.0
2023-11-14 20:00:00,25.75,97.652855,1006.3342,0.0,100.0,0.0,0.0,0.0
2023-11-14 21:00:00,25.45,97.93904,1006.8323,0.0,100.0,0.0,0.0,0.0
2023-11-14 22:00:00,25.35,98.22983,1007.13135,0.0,100.0,0.0,0.0,0.0
2023-11-14 23:00:00,24.95,98.51857,1007.32947,0.0,100.0,0.1,0.0,0.0
2023-11-15 00:00:00,24.85,98.223274,1007.12946,0.0,100.0,0.0,0.0,0.0
2023-11-15 01:00:00,24.55,99.403366,1006.92847,0.0,100.0,0.3,0.0,0.0
2023-11-15 02:00:00,24.35,99.104836,1005.729,0.0,100.0,0.0,0.0,0.0
2023-11-15 03:00:00,24.05,99.40113,1005.3282,0.0,100.0,0.0,0.0,0.0
2023-11-15 04:00:00,24.0,100.0,1005.32794,0.0,100.0,0.0,0.0,0.0
2023-11-15 05:00:00,23.85,100.0,1006.22626,0.0,100.0,0.0,0.0,0.0
2023-11-15 06:00:00,23.9,100.0,1007.425,0.0,100.0,0.0,0.0,0.0
2023-11-15 07:00:00,24.15,98.80626,1008.12506,16.0,100.0,0.6,0.0,16.0
2023-11-15 08:00:00,26.15,90.11115,1008.23346,189.0,100.0,0.0,85.0,104.0
2023-11-15 09:00:00,27.15,87.79646,1008.83673,251.0,100.0,0.1,53.0,198.0
2023-11-15 10:00:00,28.05,83.29489,1008.7407,387.0,100.0,0.1,72.0,315.0
2023-11-15 11:00:00,29.05,80.251175,1008.84467,575.0,100.0,0.1,258.0,317.0
2023-11-15 12:00:00,29.95,78.255875,1007.7499,756.0,100.0,0.2,444.0,312.0
2023-11-15 13:00:00,29.0,78.82314,1007.14685,555.0,100.0,2.3,176.0,379.0
2023-11-15 14:00:00,27.3,85.99478,1006.64026,339.0,100.0,0.9,43.0,296.0
2023-11-15 15:00:00,27.4,85.74807,1005.24255,255.0,100.0,0.2,47.0,208.0
2023-11-15 16:00:00,27.15,87.53494,1004.84174,212.0,100.0,0.2,21.0,191.0
2023-11-15 17:00:00,27.05,87.52628,1005.1412,153.0,100.0,0.0,20.0,133.0
2023-11-15 18:00:00,26.45,89.327354,1005.2385,35.0,100.0,0.0,3.0,32.0
2023-11-15 19:00:00,26.0,90.91417,1005.8358,0.0,100.0,0.0,0.0,0.0
2023-11-15 20:00:00,25.15,98.520775,1007.33044,0.0,100.0,0.3,0.0,0.0
2023-11-15 21:00:00,24.85,99.10817,1007.32916,0.0,100.0,0.1,0.0,0.0
2023-11-15 22:00:00,24.7,98.51584,1007.5283,0.0,100.0,0.0,0.0,0.0
2023-11-15 23:00:00,24.65,97.341446,1007.3283,0.0,100.0,0.0,0.0,0.0
2023-11-16 00:00:00,24.55,97.047714,1007.2281,0.0,100.0,0.0,0.0,0.0
2023-11-16 01:00:00,24.55,96.75676,1006.62885,0.0,100.0,0.0,0.0,0.0
2023-11-16 02:00:00,24.5,96.75552,1006.12915,0.0,100.0,0.0,0.0,0.0
2023-11-16 03:00:00,24.5,96.17562,1006.12915,0.0,100.0,0.0,0.0,0.0
2023-11-16 04:00:00,24.4,96.17286,1006.2284,0.0,100.0,0.1,0.0,0.0
2023-11-16 05:00:00,24.5,95.8868,1006.32886,0.0,96.0,0.0,0.0,0.0
2023-11-16 06:00:00,24.45,96.17421,1006.5284,0.0,92.0,0.0,0.0,0.0
2023-11-16 07:00:00,24.75,95.894325,1006.9291,26.0,73.0,0.0,6.0,20.0
2023-11-16 08:00:00,26.45,91.21492,1007.73535,227.0,62.0,0.0,168.0,59.0
2023-11-16 09:00:00,27.8,84.01589,1008.8396,445.0,94.0,0.1,353.0,92.0
2023-11-16 10:00:00,29.05,79.53785,1009.04443,529.0,83.0,0.2,346.0,183.0
2023-11-16 11:00:00,29.75,75.93491,1007.74915,633.0,39.0,0.2,445.0,188.0
2023-11-16 12:00:00,30.4,74.029274,1007.3523,740.0,56.0,0.2,550.0,190.0
2023-11-16 13:00:00,29.9,73.94689,1006.1519,761.0,91.0,1.9,547.0,214.0
2023-11-16 14:00:00,28.35,80.88124,1005.74567,374.0,94.0,0.7,109.0,265.0
2023-11-16 15:00:00,27.75,87.58676,1006.0428,498.0,100.0,10.2,241.0,257.0
2023-11-16 16:00:00,26.1,90.10767,1005.4367,153.0,99.0,3.1,9.0,144.0
2023-11-16 17:00:00,26.2,90.92709,1005.73694,121.0,100.0,0.4,15.0,106.0
2023-11-16 18:00:00,25.55,94.49632,1006.33325,35.0,100.0,0.1,0.0,35.0
2023-11-16 19:00:00,25.65,91.71346,1007.1327,0.0,100.0,0.0,0.0,0.0
2023-11-16 20:00:00,25.05,98.51969,1007.7294,0.0,100.0,0.1,0.0,0.0
2023-11-16 21:00:00,25.25,95.052055,1008.5293,0.0,100.0,0.0,0.0,0.0
2023-11-16 22:00:00,25.05,95.9034,1008.7281,0.0,100.0,0.0,0.0,0.0
2023-11-16 23:00:00,24.55,97.92531,1008.92596,0.0,100.0,0.2,0.0,0.0
2023-11-17 00:00:00,24.4,96.4626,1008.62537,0.0,100.0,0.0,0.0,0.0
2023-11-17 01:00:00,24.0,97.0357,1008.12445,0.0,98.0,0.0,0.0,0.0
2023-11-17 02:00:00,23.85,96.73994,1006.82544,0.0,93.0,0.0,0.0,0.0
2023-11-17 03:00:00,23.8,95.57615,1007.02484,0.0,100.0,0.0,0.0,0.0
2023-11-17 04:00:00,23.65,95.28226,1007.12415,0.0,100.0,0.3,0.0,0.0
2023-11-17 05:00:00,23.5,96.14742,1006.8238,0.0,86.0,0.0,0.0,0.0
2023-11-17 06:00:00,23.6,94.992134,1007.92316,0.0,100.0,0.0,0.0,0.0
2023-11-17 07:00:00,24.2,93.58965,1008.5249,12.0,100.0,0.0,3.0,9.0
2023-11-17 08:00:00,24.8,96.7627,1008.92694,58.0,100.0,0.5,0.0,58.0
2023-11-17 09:00:00,25.8,90.90128,1009.92975,161.0,100.0,0.1,15.0,146.0
2023-11-17 10:00:00,26.9,86.472466,1010.0343,334.0,100.0,0.3,41.0,293.0
2023-11-17 11:00:00,26.5,89.06436,1009.93286,184.0,100.0,0.3,5.0,179.0
2023-11-17 12:00:00,27.8,83.765465,1009.6387,608.0,100.0,0.3,190.0,418.0
2023-11-17 13:00:00,26.9,86.472466,1008.63605,541.0,100.0,0.4,153.0,388.0
2023-11-17 14:00:00,25.75,92.547195,1007.83234,52.0,100.0,0.5,0.0,52.0
2023-11-17 15:00:00,26.2,87.452255,1007.4348,313.0,100.0,1.1,59.0,254.0
2023-11-17 16:00:00,24.7,97.05098,1007.42847,101.0,100.0,2.3,2.0,99.0
2023-11-17 17:00:00,24.3,97.921455,1007.72614,26.0,100.0,3.1,0.0,26.0
2023-11-17 18:00:00,24.3,98.21607,1008.02576,10.0,100.0,1.3,0.0,10.0
2023-11-17 19:00:00,24.2,98.51031,1008.9244,0.0,100.0,1.9,0.0,0.0
2023-11-17 20:00:00,24.7,98.221306,1009.2262,0.0,100.0,0.6,0.0,0.0
2023-11-17 21:00:00,24.4,97.629395,1010.3232,0.0,100.0,0.7,0.0,0.0
2023-11-17 22:00:00,23.8,98.80315,1010.3207,0.0,100.0,2.0,0.0,0.0
2023-11-17 23:00:00,23.6,99.09983,1010.2202,0.0,99.0,0.1,0.0,0.0
2023-11-18 00:00:00,23.35,99.39796,1009.9193,0.0,100.0,0.0,0.0,0.0
2023-11-18 01:00:00,23.45,99.09878,1009.42053,0.0,100.0,0.0,0.0,0.0
2023-11-18 02:00:00,23.15,98.498634,1008.8197,0.0,100.0,0.0,0.0,0.0
2023-11-18 03:00:00,23.05,98.79643,1008.32007,0.0,99.0,0.0,0.0,0.0
2023-11-18 04:00:00,23.1,99.396835,1008.4202,0.0,99.0,0.0,0.0,0.0
2023-11-18 05:00:00,23.1,99.396835,1009.1193,0.0,100.0,0.0,0.0,0.0
2023-11-18 06:00:00,22.85,100.0,1009.6175,0.0,100.0,0.0,0.0,0.0
2023-11-18 07:00:00,23.2,98.79775,1010.5179,26.0,100.0,0.0,8.0,18.0
2023-11-18 08:00:00,25.15,95.048485,1011.2256,169.0,100.0,0.0,68.0,101.0
2023-11-18 09:00:00,26.2,87.18983,1012.22876,240.0,100.0,0.0,60.0,180.0
2023-11-18 10:00:00,26.55,88.27243,1012.42975,356.0,100.0,0.4,75.0,281.0
2023-11-18 11:00:00,27.25,84.96763,1011.9336,511.0,100.0,0.3,228.0,283.0
2023-11-18 12:00:00,28.5,79.93995,1010.93994,775.0,100.0,0.1,528.0,247.0
2023-11-18 13:00:00,28.35,78.2619,1010.24005,640.0,100.0,0.1,307.0,333.0
2023-11-18 14:00:00,26.3,84.1051,1009.7322,212.0,100.0,5.3,25.0,187.0
2023-11-18 15:00:00,25.15,93.91512,1009.12823,124.0,100.0,2.7,6.0,118.0
2023-11-18 16:00:00,25.25,95.052055,1009.0287,110.0,100.0,0.8,0.0,110.0
2023-11-18 17:00:00,25.1,96.19242,1009.12787,93.0,100.0,0.6,2.0,91.0
2023-11-18 18:00:00,24.6,97.34044,1009.7249,24.0,100.0,0.8,0.0,24.0
2023-11-18 19:00:00,24.5,97.338455,1010.4237,0.0,100.0,1.2,0.0,0.0
2023-11-18 20:00:00,24.4,97.92297,1011.12225,0.0,100.0,0.6,0.0,0.0
2023-11-18 21:00:00,24.4,98.512535,1011.72144,0.0,100.0,1.6,0.0,0.0
2023-11-18 22:00:00,24.2,99.10381,1012.02045,0.0,100.0,1.7,0.0,0.0
2023-11-18 23:00:00,24.0,98.508095,1011.7199,0.0,100.0,0.2,0.0,0.0
2023-11-19 00:00:00,24.0,96.45215,1011.02075,0.0,100.0,0.0,0.0,0.0
2023-11-19 01:00:00,23.65,97.32173,1010.32007,0.0,88.0,0.0,0.0,0.0
2023-11-19 02:00:00,23.35,98.20338,1009.9193,0.0,83.0,0.0,0.0,0.0
2023-11-19 03:00:00,23.0,98.49694,1009.6181,0.0,98.0,0.0,0.0,0.0
2023-11-19 04:00:00,23.3,98.5003,1009.71954,0.0,100.0,0.3,0.0,0.0
2023-11-19 05:00:00,23.3,98.798676,1010.0191,0.0,100.0,0.7,0.0,0.0
2023-11-19 06:00:00,23.35,98.500854,1010.6184,0.0,100.0,0.3,0.0,0.0
2023-11-19 07:00:00,23.3,98.20276,1011.21765,9.0,100.0,0.1,0.0,9.0
2023-11-19 08:00:00,24.55,92.48265,1012.2218,119.0,99.0,0.0,22.0,97.0
2023-11-19 09:00:00,25.55,88.19,1012.6254,228.0,100.0,0.0,35.0,193.0
2023-11-19 10:00:00,26.75,84.40726,1012.6305,309.0,100.0,0.0,42.0,267.0
2023-11-19 11:00:00,28.15,76.60363,1012.3368,436.0,23.0,0.1,105.0,331.0
2023-11-19 12:00:00,29.4,73.20246,1011.6428,712.0,42.0,0.0,514.0,198.0
2023-11-19 13:00:00,29.85,71.97364,1010.1466,759.0,81.0,0.1,514.0,245.0
2023-11-19 14:00:00,26.5,83.62128,1009.93286,467.0,100.0,5.8,178.0,289.0
2023-11-19 15:00:00,25.9,91.180534,1009.5308,187.0,100.0,2.0,36.0,151.0
2023-11-19 16:00:00,25.3,96.48591,1009.02893,154.0,97.0,0.6,16.0,138.0
2023-11-19 17:00:00,25.1,96.19242,1009.2277,141.0,97.0,0.4,31.0,110.0
2023-11-19 18:00:00,24.55,97.92531,1009.7249,38.0,95.0,0.2,8.0,30.0
2023-11-19 19:00:00,24.45,95.02314,1010.5233,0.0,99.0,0.1,0.0,0.0
2023-11-19 20:00:00,24.45,97.04553,1011.1226,0.0,100.0,1.5,0.0,0.0
2023-11-19 21:00:00,24.05,97.62322,1011.6203,0.0,97.0,0.8,0.0,0.0
2023-11-19 22:00:00,24.0,96.45215,1011.7199,0.0,62.0,0.1,0.0,0.0
2023-11-19 23:00:00,23.5,97.61351,1011.41797,0.0,94.0,0.0,0.0,0.0
2023-11-20 00:00:00,23.4,98.50142,1011.4177,0.0,99.0,0.0,0.0,0.0
2023-11-20 01:00:00,23.5,98.80043,1010.8187,0.0,100.0,0.0,0.0,0.0
2023-11-20 02:00:00,23.4,99.398186,1009.9196,0.0,100.0,0.0,0.0,0.0
2023-11-20 03:00:00,23.55,99.398895,1009.321,0.0,100.0,0.2,0.0,0.0
2023-11-20 04:00:00,23.55,99.398895,1009.02136,0.0,100.0,0.3,0.0,0.0
2023-11-20 05:00:00,23.1,100.0,1009.5188,0.0,100.0,0.2,0.0,0.0
2023-11-20 06:00:00,23.2,99.69822,1009.9187,0.0,100.0,0.0,0.0,0.0
2023-11-20 07:00:00,23.55,98.50309,1010.5195,18.0,100.0,0.1,1.0,17.0
2023-11-20 08:00:00,23.75,97.91291,1011.3194,48.0,99.0,0.3,0.0,48.0
2023-11-20 09:00:00,25.0,93.06532,1011.72437,202.0,98.0,0.2,30.0,172.0
2023-11-20 10:00:00,26.65,86.70866,1012.13086,493.0,98.0,0.1,242.0,251.0
2023-11-20 11:00:00,27.8,83.51572,1011.736,617.0,97.0,0.2,314.0,303.0
2023-11-20 12:00:00,28.4,79.68799,1010.4402,599.0,40.0,0.2,278.0,321.0
2023-11-20 13:00:00,29.45,74.98658,1009.14624,801.0,81.0,0.1,645.0,156.0
2023-11-20 14:00:00,28.5,77.118385,1008.34314,461.0,100.0,0.1,205.0,256.0
2023-11-20 15:00:00,25.75,89.00654,1008.6314,274.0,100.0,14.4,43.0,231.0
2023-11-20 16:00:00,26.3,88.51692,1008.234,287.0,94.0,0.4,147.0,140.0
2023-11-20 17:00:00,25.95,89.022026,1008.7318,242.0,100.0,1.6,146.0,96.0
2023-11-20 18:00:00,24.5,94.45413,1009.425,28.0,100.0,0.6,3.0,25.0
2023-11-20 19:00:00,24.25,95.01585,1009.7234,0.0,91.0,0.1,0.0,0.0
2023-11-20 20:00:00,24.2,99.10381,1010.52234,0.0,38.0,0.2,0.0,0.0
2023-11-20 21:00:00,23.85,98.80356,1011.02014,0.0,27.0,0.0,0.0,0.0
2023-11-20 22:00:00,23.4,97.90751,1011.01825,0.0,66.0,0.0,0.0,0.0
2023-11-20 23:00:00,23.6,97.91062,1010.9194,0.0,56.0,0.0,0.0,0.0
2023-11-21 00:00:00,22.95,99.396164,1010.7167,0.0,31.0,0.0,0.0,0.0
2023-11-21 01:00:00,22.85,99.697426,1010.1169,0.0,59.0,0.0,0.0,0.0
2023-11-21 02:00:00,22.6,100.0,1009.3169,0.0,100.0,0.0,0.0,0.0
2023-11-21 03:00:00,22.55,100.0,1008.81714,0.0,100.0,0.0,0.0,0.0
2023-11-21 04:00:00,22.6,99.39456,1009.0173,0.0,100.0,0.0,0.0,0.0
2023-11-21 05:00:00,22.5,99.69666,1009.41644,0.0,100.0,0.0,0.0,0.0
2023-11-21 06:00:00,22.45,99.696526,1009.4162,0.0,100.0,0.0,0.0,0.0
2023-11-21 07:00:00,22.7,98.79325,1009.5169,23.0,100.0,0.0,4.0,19.0
2023-11-21 08:00:00,24.3,93.59432,1010.22296,154.0,100.0,0.0,42.0,112.0
2023-11-21 09:00:00,25.95,87.9581,1010.9291,339.0,100.0,0.0,139.0,200.0
2023-11-21 10:00:00,27.3,81.47898,1010.9349,409.0,98.0,0.0,134.0,275.0
2023-11-21 11:00:00,28.7,75.09177,1010.24176,582.0,56.0,0.1,237.0,345.0
2023-11-21 12:00:00,29.7,72.81558,1009.1472,816.0,44.0,0.1,633.0,183.0
2023-11-21 13:00:00,30.15,72.2419,1007.8507,818.0,22.0,0.0,645.0,173.0
2023-11-21 14:00:00,29.8,73.27006,1006.7504,759.0,70.0,0.0,634.0,125.0
2023-11-21 15:00:00,27.75,82.517265,1006.642,449.0,37.0,0.3,262.0,187.0
2023-11-21 16:00:00,27.6,81.271965,1006.8411,447.0,100.0,0.5,324.0,123.0
2023-11-21 17:00:00,25.5,91.704544,1007.33167,162.0,99.0,1.3,38.0,124.0
2023-11-21 18:00:00,25.1,93.63131,1007.82947,47.0,59.0,0.0,11.0,36.0
2023-11-21 19:00:00,24.15,96.456085,1008.8241,0.0,73.0,0.0,0.0,0.0
2023-11-21 20:00:00,24.75,97.92832,1009.2262,0.0,45.0,0.2,0.0,0.0
2023-11-21 21:00:00,24.45,98.21801,1009.82416,0.0,35.0,0.0,0.0,0.0
2023-11-21 22:00:00,24.35,96.75192,1010.2233,0.0,25.0,0.0,0.0,0.0
2023-11-21 23:00:00,23.7,98.208046,1009.92084,0.0,15.0,0.0,0.0,0.0
2023-11-22 00:00:00,23.55,98.80093,1009.62067,0.0,29.0,0.0,0.0,0.0
2023-11-22 01:00:00,23.2,99.69822,1008.9199,0.0,13.0,0.0,0.0,0.0
2023-11-22 02:00:00,22.8,100.0,1008.419,0.0,97.0,0.0,0.0,0.0
2023-11-22 03:00:00,22.5,100.0,1007.91833,0.0,98.0,0.0,0.0,0.0
2023-11-22 04:00:00,22.2,100.0,1007.91675,0.0,98.0,0.0,0.0,0.0
2023-11-22 05:00:00,22.55,100.0,1008.21796,0.0,97.0,0.0,0.0,0.0
2023-11-22 06:00:00,22.45,100.0,1008.8169,0.0,100.0,0.0,0.0,0.0
2023-11-22 07:00:00,22.85,98.49525,1009.71735,24.0,100.0,0.0,8.0,16.0
2023-11-22 08:00:00,24.6,94.458176,1010.2243,193.0,59.0,0.0,114.0,79.0
2023-11-22 09:00:00,26.45,88.00012,1010.432,420.0,41.0,0.0,310.0,110.0
2023-11-22 10:00:00,28.4,79.21254,1010.54004,644.0,54.0,0.0,548.0,96.0
2023-11-22 11:00:00,29.7,75.47567,1010.24585,781.0,83.0,0.1,671.0,110.0
2023-11-22 12:00:00,29.65,74.7948,1009.04694,830.0,55.0,0.1,665.0,165.0
2023-11-22 13:00:00,29.65,73.464424,1007.94836,815.0,74.0,0.1,582.0,233.0
2023-11-22 14:00:00,28.65,77.60444,1006.8456,704.0,45.0,0.9,501.0,203.0
2023-11-22 15:00:00,28.65,76.22049,1006.6459,609.0,59.0,0.1,452.0,157.0
2023-11-22 16:00:00,28.25,76.849655,1006.2448,385.0,43.0,0.1,230.0,155.0
2023-11-22 17:00:00,27.85,79.37514,1006.54285,235.0,54.0,0.0,143.0,92.0
2023-11-22 18:00:00,26.8,83.40345,1007.3374,60.0,94.0,0.0,34.0,26.0
2023-11-22 19:00:00,25.85,87.9497,1008.23224,0.0,100.0,0.0,0.0,0.0
2023-11-22 20:00:00,25.9,87.42597,1008.632,0.0,100.0,0.0,0.0,0.0
2023-11-22 21:00:00,25.15,90.040855,1008.92847,0.0,100.0,0.0,0.0,0.0
2023-11-22 22:00:00,24.25,94.72959,1009.224,0.0,100.0,0.0,0.0,0.0
2023-11-22 23:00:00,23.95,95.87019,1009.4224,0.0,100.0,0.0,0.0,0.0
2023-11-23 00:00:00,23.75,97.61793,1009.02234,0.0,99.0,0.0,0.0,0.0
2023-11-23 01:00:00,23.55,98.20609,1008.522,0.0,93.0,0.0,0.0,0.0
2023-11-23 02:00:00,23.4,98.204094,1008.02203,0.0,98.0,0.0,0.0,0.0
2023-11-23 03:00:00,23.25,98.202065,1007.62195,0.0,86.0,0.0,0.0,0.0
2023-11-23 04:00:00,23.1,97.6064,1007.6213,0.0,33.0,0.0,0.0,0.0
2023-11-23 05:00:00,22.8,97.89817,1007.81976,0.0,16.0,0.0,0.0,0.0
2023-11-23 06:00:00,22.65,97.301796,1008.81775,0.0,43.0,0.0,0.0,0.0
2023-11-23 07:00:00,23.4,95.2736,1009.9196,28.0,48.0,0.0,13.0,15.0
2023-11-23 08:00:00,25.7,90.35064,1010.229,205.0,82.0,0.0,135.0,70.0
2023-11-23 09:00:00,27.4,82.972145,1010.9355,400.0,62.0,0.1,291.0,109.0
2023-11-23 10:00:00,28.55,78.05626,1010.54065,523.0,45.0,0.1,353.0,170.0
2023-11-23 11:00:00,29.5,75.89623,1010.5445,732.0,47.0,0.1,600.0,132.0
2023-11-23 12:00:00,30.2,73.33738,1009.84845,773.0,100.0,0.1,590.0,183.0
2023-11-23 13:00:00,29.1,78.602394,1009.0448,602.0,100.0,0.2,387.0,215.0
2023-11-23 14:00:00,25.6,88.460335,1009.0303,297.0,100.0,5.6,31.0,266.0
2023-11-23 15:00:00,25.75,89.00654,1008.3317,242.0,99.0,0.5,15.0,227.0
2023-11-23 16:00:00,26.8,86.46311,1007.73694,360.0,91.0,0.1,196.0,164.0
2023-11-23 17:00:00,27.0,84.687546,1007.73755,227.0,85.0,0.0,131.0,96.0
2023-11-23 18:00:00,25.75,94.222496,1008.5315,58.0,60.0,0.0,32.0,26.0
2023-11-23 19:00:00,25.2,95.621254,1009.12823,0.0,63.0,0.0,0.0,0.0
2023-11-23 20:00:00,24.85,97.92989,1009.72614,0.0,67.0,0.1,0.0,0.0
2023-11-23 21:00:00,25.05,95.330315,1010.5258,0.0,65.0,0.0,0.0,0.0
2023-11-23 22:00:00,24.6,97.632866,1010.7237,0.0,76.0,0.0,0.0,0.0
2023-11-23 23:00:00,24.3,96.46002,1010.5226,0.0,100.0,0.0,0.0,0.0
2023-11-24 00:00:00,23.85,97.32565,1010.42096,0.0,100.0,0.0,0.0,0.0
2023-11-24 01:00:00,23.75,98.5053,1009.9212,0.0,100.0,0.0,0.0,0.0
2023-11-24 02:00:00,23.4,99.398186,1009.12067,0.0,100.0,0.0,0.0,0.0
2023-11-24 03:00:00,23.9,98.210754,1008.8232,0.0,100.0,0.0,0.0,0.0
2023-11-24 04:00:00,23.35,99.698555,1009.1203,0.0,100.0,0.0,0.0,0.0
2023-11-24 05:00:00,23.3,99.698494,1009.71954,0.0,100.0,0.1,0.0,0.0
2023-11-24 06:00:00,23.1,99.396835,1010.5175,0.0,100.0,1.5,0.0,0.0
2023-11-24 07:00:00,23.35,99.39796,1011.41736,19.0,100.0,0.6,3.0,16.0
2023-11-24 08:00:00,25.85,88.747086,1010.72906,177.0,74.0,0.0,108.0,69.0
2023-11-24 09:00:00,26.95,84.42859,1011.5328,313.0,100.0,0.0,167.0,146.0
2023-11-24 10:00:00,28.05,79.16451,1011.53723,408.0,99.0,0.1,142.0,266.0
2023-11-24 11:00:00,29.0,76.5029,1011.04193,532.0,100.0,0.1,187.0,345.0
2023-11-24 12:00:00,30.35,74.46284,1009.9487,722.0,100.0,0.1,487.0,235.0
2023-11-24 13:00:00,30.2,74.21715,1009.34906,764.0,100.0,0.2,505.0,259.0
2023-11-24 14:00:00,27.1,85.20696,1009.0365,368.0,100.0,7.9,161.0,207.0
2023-11-24 15:00:00,27.8,80.32763,1008.4401,492.0,100.0,0.2,338.0,154.0
2023-11-24 16:00:00,27.85,81.060005,1008.1409,327.0,100.0,0.6,148.0,179.0
2023-11-24 17:00:00,27.75,82.270676,1008.24005,196.0,100.0,0.0,61.0,135.0
2023-11-24 18:00:00,25.2,93.63592,1009.5277,31.0,100.0,4.4,0.0,31.0
2023-11-24 19:00:00,24.3,98.51141,1010.5226,0.0,100.0,2.3,0.0,0.0
2023-11-24 20:00:00,24.65,95.60361,1010.92377,0.0,100.0,0.1,0.0,0.0
2023-11-24 21:00:00,24.55,97.047714,1012.02203,0.0,100.0,0.0,0.0,0.0
2023-11-24 22:00:00,24.25,97.04118,1011.9206,0.0,100.0,0.0,0.0,0.0
2023-11-24 23:00:00,23.85,98.50643,1011.51953,0.0,74.0,0.0,0.0,0.0
2023-11-25 00:00:00,23.4,99.09849,1011.71735,0.0,100.0,0.0,0.0,0.0
2023-11-25 01:00:00,23.45,99.09878,1010.619,0.0,100.0,0.0,0.0,0.0
2023-11-25 02:00:00,23.6,98.80132,1009.621,0.0,100.0,0.0,0.0,0.0
2023-11-25 03:00:00,23.2,100.0,1009.51917,0.0,100.0,0.0,0.0,0.0
2023-11-25 04:00:00,23.25,99.698364,1009.91907,0.0,100.0,0.3,0.0,0.0
2023-11-25 05:00:00,23.35,99.39796,1010.119,0.0,100.0,0.7,0.0,0.0
2023-11-25 06:00:00,23.25,98.202065,1010.1188,0.0,100.0,0.1,0.0,0.0
2023-11-25 07:00:00,23.2,97.31276,1010.5179,19.0,100.0,0.0,1.0,18.0
2023-11-25 08:00:00,24.2,94.15716,1012.02045,136.0,100.0,3.8,28.0,108.0
